Regulator	Target	MI
miR-29a-3p	AGRP	0.16774435170153268
miR-19b-3p	miR-20b-5p	1.013980891237229
miR-19b-3p	TNFRSF11B	0.11200732881544706
miR-19b-3p	miR-24-3p	0.6833081195284132
miR-19b-3p	miR-222-3p	0.6424044775835913
miR-19b-3p	miR-26a-5p	0.7542729760343425
miR-19b-3p	IL6	0.14693698241859465
miR-19b-3p	miR-140-5p	0.6842387785548203
miR-197-3p	miR-28-5p	0.22012498369723055
miR-197-3p	PLAT	0.1597875672800324
miR-197-3p	CTSL	0.09916466215809105
miR-197-3p	SELE	0.1253098038415219
miR-197-3p	miR-223-3p	0.5111184489909819
miR-197-3p	PAPPA	0.11621367294656526
miR-26a-5p	miR-30b-5p	0.9747772624660893
miR-26a-5p	SULT1A1	0.33520304813707824
miR-26a-5p	EIF4EBP1	0.1612256060382311
miR-26a-5p	miR-19b-3p	0.762634003513571
miR-26a-5p	SLAMF1	0.10948751378219512
miR-26a-5p	TNFRSF9	0.18698795217665243
miR-26a-5p	miR-221-3p	0.7850003587353092
miR-26a-5p	CCL28	0.09815026875125277
miR-26a-5p	IL17C	0.14054282830082343
miR-324-5p	CCL11	0.12073488252447184
miR-324-5p	miR-320a	0.2587011858938686
miR-324-5p	PLAU	0.11222967644956494
miR-324-5p	NTF3	0.10754368702324779
miR-324-5p	MMP1	0.09023359804696707
miR-324-5p	miR-30b-5p	0.32461521589215714
miR-324-5p	GDNF	0.1693946806798028
miR-324-5p	FGF19	0.11875658939246936
miR-324-5p	PTX3	0.2296614753702908
miR-324-5p	REN	0.10655262259307818
miR-324-5p	IL17A	0.18992770968442496
miR-130a-3p	CXCL6	0.14044803759197144
miR-130a-3p	MPO	0.10274371464781495
miR-130a-3p	ESM1	0.1706514062886928
miR-130a-3p	DNER	0.17881174941377598
miR-130a-3p	TNFRSF1B	0.15650778764245654
miR-130a-3p	miR-20b-5p	0.6168405963394585
miR-130a-3p	CCL7	0.1310261894730056
miR-130a-3p	miR-222-3p	0.6507063094496592
miR-130a-3p	TGFB1	0.09307906169629998
miR-130a-3p	miR-26a-5p	0.663180628252598
miR-130a-3p	miR-221-3p	0.6090048765485117
miR-221-3p	HSPB1	0.4570389661233909
miR-221-3p	EGF	0.540462583745529
miR-221-3p	miR-26a-5p	0.7850003587353092
miR-221-3p	FST	0.08891881978904248
miR-221-3p	miR-130a-3p	0.6268402708065146
miR-221-3p	MMP10	0.18962712465738107
miR-221-3p	miR-223-3p	0.6508644433937985
let-7b-5p	miR-20b-5p	0.636610739467975
let-7b-5p	miR-222-3p	0.6636045135985968
let-7b-5p	TNFRSF1A	0.12715794836811511
let-7b-5p	CD5	0.1760902385578884
let-7b-5p	miR-16-5p	0.5920584066254202
let-7d-5p	MMP1	0.09137422446129495
let-7d-5p	IL16	0.11540490603406273
let-7d-5p	miR-24-3p	0.6337326170238091
let-7d-5p	FGF21	0.19286577860602439
miR-140-5p	TNFSF11	0.1721115845510326
miR-140-5p	F2R	0.12912426149147826
miR-140-5p	miR-99b-5p	0.4333567057557479
miR-140-5p	miR-29a-3p	0.46396061933062605
miR-140-5p	miR-19b-3p	0.6842387785548203
miR-192-5p	miR-122-5p	0.39175857289202565
miR-192-5p	RNASE3	0.11386510821843743
miR-192-5p	let-7b-5p	0.24789532149684668
miR-192-5p	miR-143-3p	0.29579490580131473
miR-192-5p	miR-29a-3p	0.25284567633264565
miR-30b-5p	CD40	0.23126852172408707
miR-30b-5p	CSF1	0.14761312302653629
miR-30b-5p	CX3CL1	0.10783002506799377
miR-30b-5p	miR-145-5p	0.6071828349446857
miR-30b-5p	miR-574-3p	0.6426557937825219
miR-30b-5p	miR-324-5p	0.32461521589215714
miR-30b-5p	PLAUR	0.10356016071772345
miR-30b-5p	DKK1	0.09930273943191903
miR-30b-5p	miR-20b-5p	0.7782956576020688
miR-30b-5p	miR-26a-5p	0.9747772624660893
miR-30b-5p	TNFRSF10B	0.09712375069044743
miR-30b-5p	KLK11	0.15271034372171322
miR-30b-5p	let-7d-5p	0.5475908173710895
miR-223-3p	SRC	0.5137976979797321
miR-223-3p	miR-191-5p	0.7213407061322492
miR-223-3p	miR-24-3p	1.200264154272392
miR-223-3p	miR-27b-3p	0.30611924254959977
miR-223-3p	CCL8	0.10962370584176995
miR-223-3p	miR-222-3p	0.6552068707505363
miR-223-3p	miR-197-3p	0.5111184489909819
miR-223-3p	CCL20	0.13874200087182942
miR-223-3p	GDF15	0.10263968086385944
miR-223-3p	miR-221-3p	0.6508644433937976
miR-223-3p	FGF19	0.28303273864193557
miR-223-5p	miR-93-5p	0.5434931538423147
miR-223-5p	OLR1	0.13412885348802117
miR-223-5p	TNFSF14	0.1281923064804804
miR-375	NPPB	0.09479451702370234
miR-375	MMP1	0.16363554539536462
miR-375	miR-122-5p	0.22247805013997368
miR-375	PRL	0.09812555219001062
miR-92a-3p	RNY4-3p	0.5592098550798825
miR-92a-3p	LTA	0.09107792617259935
miR-92a-3p	PECAM1	0.09448568682871183
miR-92a-3p	miR-93-5p	0.751352168492665
miR-92a-3p	RNY4-5p	0.8047881405955737
miR-99b-5p	miR-28-5p	0.2892159259145899
miR-99b-5p	FGF5	0.09625201134021832
miR-99b-5p	IL15RA	0.11237666799239232
miR-99b-5p	CCL23	0.08945199182477737
miR-99b-5p	OSM	0.18716838093132893
miR-99b-5p	miR-140-5p	0.4333567057557479
miR-99b-5p	HBEGF	0.1314723989198523
miR-150-5p	CX3CL1	0.1191903746290599
miR-150-5p	miR-574-3p	0.3123504504713104
miR-150-5p	miR-29a-3p	0.4138118095392471
miR-150-5p	IL10RA	0.13367332202088278
miR-150-5p	SELE	0.10819986062051701
miR-16-5p	miR-486-5p	0.5210500920829215
miR-16-5p	CCL19	0.10457596826920668
miR-16-5p	let-7b-5p	0.6107682389085971
